Month,Date,Country,Gateway,Telco,Shortcode,Keyword,Offer ID,Affiliate ID,Total Sales,ECPA,Day 1,Week 1,Month 3 (A),Month 3 (P),Month 4 (A),Month 4 (P),Month 5 (A),Month 5 (P),Month 6 (A),Month 6 (P)
2023/4,2023-04-12,kuwait,comviva,ooredoo,1732,playmix,515,210,42,0.380952381,0.266060601,0.298419322,0.497396565,0.54689676,0.497396565,0.60557437,0.497396565,0.63561285,0.506934211,0.6647289
2023/3,2023-03-19,egypt,mondiamedia,etisalat,7786,pz,213,319,39,0.025641026,0.001703453,0.016542165,0.052009685,0.079868704,0.056317554,0.088583425,0.068016984,0.09154929,0.068082399,0.099417984
2023/7,2023-07-26,egypt,mondiamedia,orange,7810,pz,994,298,38,0.052631579,0.00215886,0.003778005,0.039930184,0.027897276,0.052882464,0.030250624,0.092280145,0.03557913,0.097124008,0.035402782
2023/1,2023-01-02,thailand,macrokiosk,ais,4541583,b6,91,238,53,0.075471698,0.009179777,0.009179777,0.02294401,0.053989943,0.029919622,0.060801685,0.036950627,0.07033682,0.041519395,0.07335969
2023/8,2023-08-14,iraq,iraqcom,asiacell,2920,1,3742,493,83,0.072289157,0.0,0.018900802,0.137036927,0.14163795,0.147087106,0.15866654,0.156549771,0.18605945,0.157140111,0.19847327
2023/7,2023-07-31,jordan,tpay,umniah,91825,gk,375,104,35,0.085714286,0.003225612,0.025833571,0.048427876,0.091803215,0.048427876,0.10255001,0.058106075,0.10901637,0.058106075,0.1169657
2023/9,2023-09-02,thailand,macrokiosk,ais,4541560,b1,65,210.0,60,0.053333333,0.005998028,0.011996057,0.037425965,0.05659084,0.045360672,0.06372297,0.055578033,0.073469676,0.059544208,0.07660572
2023/9,2023-09-28,iraq,iraqcom,asiacell,2920,1,3742,494.0,57,0.294736842,0.0,0.026628949,0.205530435,0.21101937,0.239926142,0.24043033,0.268348858,0.26940924,0.310535514,0.28891686
2023/7,2023-07-28,malaysia,maxis,maxis,32775,bab2,868,500,40,1.5,0.154258171,0.21596144,0.995951861,0.8611107,1.246410378,0.9765138,1.354235952,1.0825802,1.479439069,1.1502372
2023/5,2023-05-04,egypt,mondiamedia,etisalat,7786,a4a,347,151,39,0.038461538,0.002046334,0.002046334,0.024000458,0.019246995,0.028179708,0.02015967,0.03282856,0.024156228,0.039034373,0.022981286
2023/3,2023-03-29,egypt,mondiamedia,we,4036,a4a,347,151,55,0.163636364,0.012034632,0.032187193,0.131652169,0.15562189,0.160668614,0.17142592,0.178563419,0.19636366,0.185612641,0.20645136
2022/10,2022-10-09,jordan,mondiamedia,orange,8896201,gz,147,151,404,0.628571429,0.006441154,0.01084826,0.056774693,0.059729896,0.06796655,0.0652138,0.083220125,0.06704628,0.099499396,0.07126686
2023/7,2023-07-04,oman,mondiamedia,ooredoo,92023,goz,1000034,475,43,3.0,0.017216237,0.045909966,0.355794274,0.20712274,0.407464863,0.22222798,0.407464863,0.2426363,0.407464863,0.2515333
2023/9,2023-09-26,egypt,mondiamedia,orange,7810,pz,1487,147.0,144,0.197916667,0.010251863,0.026199559,0.141646034,0.13457273,0.157429362,0.15046863,0.185761414,0.16693635,0.201682411,0.17957693
2023/6,2023-06-17,egypt,mondiamedia,orange,7810,a4a,347,151,32,0.0625,0.005126511,0.020506046,0.030758299,0.15628272,0.035884372,0.17804936,0.043573692,0.21266623,0.043573692,0.2344402
2022/11,2022-11-04,malaysia,dcbumobile,umobile,12668,gs,90,440,48,2.0,0.719120128,1.093661861,4.067980421,2.963787,4.941396087,3.3769844,5.667951084,3.7127538,6.196498286,3.9066715
2023/7,2023-07-07,malaysia,maxis,maxis,32775,bab2,868,378,255,1.804081633,0.21293677,0.26738083,1.294016981,1.1625667,1.520945982,1.3699411,1.754213831,1.5701566,1.930312955,1.7163581
2023/8,2023-08-20,jordan,mondiamedia,zain,97970,gon,1200,442,249,0.45,0.00991604,0.061148914,0.156210222,0.17921107,0.159512074,0.18067993,0.159512074,0.19178094,0.159512074,0.19260713
2023/11,2023-11-29,malaysia,maxis,maxis,32775,xbb,1401,151,31,1.571428571,0.126743826,0.226436095,0.791442156,0.80591595,0.899478542,0.9153163,0.899478542,0.9707245,0.899478542,1.0154282
2023/8,2023-08-20,egypt,mondiamedia,etisalat,7786,pz,994,52,49,0.081632653,0.008063858,0.020355731,0.162043833,0.09756139,0.183795145,0.10733579,0.183795145,0.11422853,0.183795145,0.12352666
2022/12,2022-12-21,jordan,mondiamedia,orange,8896201,mx,374,450,94,0.141935484,0.03277357,0.067732045,0.244796189,0.237174,0.271033525,0.27228418,0.33006753,0.30610704,0.369393971,0.3358875
2023/4,2023-04-18,qatar,actel,ooredoo,92875,mob,1000016,451,32,2.5,0.131557264,0.163433809,0.361209354,0.2673148,0.377673628,0.30440855,0.377673628,0.31196874,0.377673628,0.33229953
2023/11,2023-11-13,egypt,mondiamedia,we,4036,a4a,1265,462,43,0.190909091,0.018036437,0.049600201,0.182331998,0.16255108,0.208432354,0.1799595,0.219601943,0.19852445,0.219601943,0.20715228
2023/6,2023-06-20,thailand,macrokiosk,ais,4541560,b1,85,210,58,0.096551724,0.018787089,0.02922436,0.089317417,0.11324308,0.099408704,0.123784795,0.105389005,0.13807133,0.115566222,0.14848115
2023/11,2023-11-07,egypt,mondiamedia,etisalat,7786,a4a,347,151,76,0.065789474,0.003759861,0.004702366,0.016074751,0.027577855,0.017374463,0.029878005,0.018399691,0.03515733,0.018399691,0.03494411
2023/10,2023-10-30,malaysia,maxis,maxis,33187,goz,1494,210.0,85,2.0,0.532453,0.532453,3.699077286,3.4381466,4.140561157,3.8493679,4.304763373,4.061072,4.304763373,4.104116
2023/6,2023-06-15,oman,mondiamedia,omantel,92729,gz,1000034,475,50,3.0,0.028229546,0.163104042,1.006817665,0.8540924,1.122892598,0.96109635,1.179369181,1.0820521,1.286019526,1.160298
2023/7,2023-07-02,malaysia,maxis,maxis,32775,d40,1000047,451,146,1.8,0.255688202,0.36768386,1.133260549,1.4000955,1.31181465,1.6312027,1.456721976,1.8475636,1.60673159,1.9991219
2023/4,2023-04-07,egypt,mondiamedia,etisalat,7786,a4a,347,151,142,0.031690141,0.003110257,0.004477061,0.025769905,0.027376473,0.026010721,0.029643081,0.026955283,0.034891397,0.027390062,0.03465493
2023/6,2023-06-13,egypt,mondiamedia,orange,7810,a4a,347,382,70,0.042857143,0.003515322,0.003515322,0.003515322,0.016608305,0.003515322,0.017081521,0.003515322,0.02067177,0.003515322,0.019192219
2022/10,2022-10-08,oman,mondiamedia,ooredoo,92023,a4a,51,319,206,0.869565217,0.129137618,0.262827397,0.916124573,1.0303965,1.026329331,1.1625808,1.108747318,1.2669626,1.179894012,1.3363178
2023/12,2023-12-05,egypt,mondiamedia,etisalat,7786,pz,1487,353,236,0.101694915,0.004075126,0.011750876,0.053195711,0.068737805,0.059578768,0.07568305,0.059578768,0.079874754,0.059578768,0.086510316
2023/5,2023-05-31,oman,actel,omantel,92931,d,1000049,475,92,2.0,0.059288338,0.130440312,0.470379115,0.6785914,0.541528425,0.74025863,0.551414547,0.79285455,0.555368389,0.83311975
2023/9,2023-09-11,thailand,qr,ais,4219341,k2,563,372.0,129,0.107142857,0.007164157,0.057313254,0.161000864,0.22894701,0.179793335,0.24435252,0.198770908,0.2641547,0.21645919,0.2758804
2023/11,2023-11-07,egypt,mondiamedia,etisalat,7786,a4a,1265,462,311,0.076699029,0.002609248,0.007167379,0.026874946,0.029687174,0.029391726,0.03233862,0.031437786,0.037942737,0.031437786,0.03797301
2022/11,2022-11-23,palestine,mondiamedia,ooredoo,7902,a4,111,151,35,0.514285714,0.022775985,0.04555197,0.190333079,0.17994994,0.23544999,0.2018758,0.313111172,0.22738607,0.441702518,0.24573122
2023/3,2023-03-21,egypt,mondiamedia,we,4036,a4a,347,151,40,0.175,0.007897728,0.017675866,0.195165212,0.08676222,0.246622652,0.09841364,0.291362778,0.10418928,0.318949823,0.10972201
2023/12,2023-12-08,egypt,mondiamedia,etisalat,7786,pz,994,326,87,0.062068966,0.002271445,0.011735797,0.035755609,0.059770904,0.037696078,0.06630376,0.037696078,0.07217348,0.037696078,0.07605215
2023/9,2023-09-17,thailand,qr,ais,4219341,k2,563,372.0,124,0.105,0.005589775,0.042854945,0.177890526,0.21029627,0.188281051,0.22355689,0.198642615,0.24218644,0.206879531,0.2524836
2023/11,2023-11-23,egypt,mondiamedia,orange,7810,pz,994,493,67,0.089552239,0.001224345,0.001530431,0.027844717,0.0196658,0.035959516,0.020648234,0.035959516,0.02470927,0.035959516,0.023582682
2022/10,2022-10-11,kuwait,tpay,stc,50917,ed,132,440,80,0.8,0.034281935,0.070277966,0.226540514,0.44917917,0.271771378,0.49250597,0.363033318,0.5709299,0.437477877,0.618474
2023/2,2023-02-25,qatar,actel,vodafone,97710,amg,33,319,48,0.4375,0.007386474,0.013958036,0.068737811,0.052109938,0.068737811,0.05849579,0.068737811,0.06755254,0.068737811,0.070171304
2023/3,2023-03-01,thailand,macrokiosk,ais,4541583,b6,91,367,42,0.047619048,0.011334976,0.017002464,0.078699086,0.06686747,0.081581761,0.07571113,0.092908233,0.087040216,0.104531018,0.091362596
2022/11,2022-11-13,qatar,actel,vodafone,97710,amw,55,438,35,0.5,0.006971639,0.006971639,0.025128325,0.054644503,0.025128325,0.05848269,0.025128325,0.056442462,0.025128325,0.06034167
2023/9,2023-09-16,malaysia,maxis,maxis,32775,d40,1000047,451.0,210,1.8,0.16551724,0.325123151,1.294627352,1.2543998,1.478175194,1.4300817,1.614691389,1.6160678,1.791478614,1.7270658
2023/10,2023-10-12,egypt,mondiamedia,etisalat,7786,a4a,491,511.0,142,0.101408451,0.00229574,0.004933885,0.026549522,0.018871717,0.03113053,0.019721895,0.031455152,0.02366066,0.032003866,0.0224424
2023/6,2023-06-04,oman,mondiamedia,omantel,92729,gz,1000034,475,92,3.0,0.022160875,0.129555887,0.738106371,0.868251,0.809702647,0.99436206,0.898378548,1.121462,1.012601536,1.222273
2022/10,2022-10-10,palestine,mondiamedia,jawwal,8897001,mx,111,353,869,0.359340659,0.002000536,0.015913354,0.155894383,0.10178224,0.196593553,0.11220305,0.228314505,0.13340977,0.258314072,0.14841133
2023/4,2023-04-19,uae,actel,etisalat,1111,g4,777,428,216,2.983870968,0.062081699,0.431397744,2.077753996,2.1912982,2.273576689,2.4864075,2.476690833,2.776321,2.643285992,2.9555142
2023/12,2023-12-14,egypt,mondiamedia,we,4036,prizeo,994,151,90,0.2,0.015081588,0.056680254,0.340587149,0.24752676,0.368903703,0.29787803,0.368903703,0.300012,0.368903703,0.3169474
2023/6,2023-06-13,egypt,mondiamedia,orange,7810,a4a,347,151,43,0.058139535,0.001907539,0.001907539,0.015260321,0.015145294,0.028611795,0.015374854,0.028611795,0.018739827,0.028611795,0.017091386
2023/1,2023-01-31,jordan,mondiamedia,orange,8896201,mx,373,450,53,0.135849057,0.034898971,0.089150567,0.224836912,0.26271555,0.317905197,0.29546756,0.33340347,0.3458262,0.445845131,0.3815668
2023/6,2023-06-28,kenya,socialcom,safaricom,21271,4,459,483,53,0.283018868,0.002458549,0.004882126,0.028842493,0.006436214,0.029992138,0.0052153096,0.029992138,0.0072392747,0.0311039,0.00458546
2023/2,2023-02-02,jordan,tpay,umniah,91825,fp,252,353,99,0.070707071,0.008547939,0.01538629,0.034199789,0.053658854,0.04104296,0.06030267,0.042182524,0.069597915,0.04446326,0.07239549
2022/12,2022-12-23,jordan,mondiamedia,orange,8896201,mx,252,151,93,0.119565217,0.017667186,0.044167966,0.154652015,0.17148894,0.196641156,0.20870385,0.240840252,0.23858416,0.276190191,0.26103967
2023/10,2023-10-06,malaysia,maxis,maxis,32775,bab1,870,382.0,72,0.845070423,0.166125336,0.225760072,0.964272874,0.6680132,1.018123217,0.7468217,1.207769682,0.8256975,1.341462475,0.8668047
2023/1,2023-01-13,malaysia,dcbumobile,umobile,12668,gs,90,308,41,2.0,0.771850184,1.204839312,3.783882773,3.210686,4.494029163,3.649217,4.731970971,4.0005026,4.91124094,4.1961164
2022/12,2022-12-15,thailand,macrokiosk,ais,4541583,b6,91,149,101,0.267326733,0.037797339,0.080319345,0.172214978,0.20277047,0.18063077,0.2268509,0.187980777,0.2519129,0.190409359,0.26713532
2022/10,2022-10-20,thailand,macrokiosk,ais,4541560,b1,85,385,567,0.042253521,0.004507175,0.013129598,0.049378258,0.05200242,0.057567414,0.05827582,0.065140812,0.0669503,0.070747196,0.0695881
2023/8,2023-08-01,jordan,mondiamedia,orange,8896201,gz,375,104,66,0.445454545,0.003117543,0.012470172,0.040528058,0.07434413,0.040528058,0.07883598,0.040528058,0.08126325,0.040528058,0.0844484
2023/5,2023-05-15,malaysia,maxis,maxis,32775,d40,1000047,451,122,1.5025,0.153478344,0.354587899,1.393056131,1.4108957,1.639078497,1.6712662,1.808825298,1.9210198,2.023959068,2.0982819
2023/4,2023-04-12,egypt,mondiamedia,orange,7810,pz,213,319,175,0.028248588,0.002351341,0.006701322,0.037659642,0.037473038,0.037659642,0.041421182,0.040002951,0.04822415,0.043869523,0.04915324
2023/8,2023-08-24,kenya,socialcom,safaricom,62092,5,1136,494,60,0.293333333,0.007387795,0.016886389,0.029261068,0.039370418,0.035206239,0.043634556,0.040065982,0.050729692,0.045661819,0.051877804
2023/1,2023-01-03,jordan,mondiamedia,orange,8896201,gz,375,342,75,0.206666667,0.010962921,0.024666573,0.065768646,0.11709224,0.08221071,0.13347024,0.117835181,0.16824044,0.137001378,0.2022998
2023/9,2023-09-14,egypt,mondiamedia,orange,7810,a4a,347,151.0,74,0.060810811,0.005541548,0.012191405,0.062069206,0.052140232,0.085343826,0.058313925,0.107453953,0.059585094,0.10856223,0.06348678
2023/3,2023-03-12,kenya,socialcom,safaricom,62092,5,80,319,34,0.090909091,0.002092564,0.002092564,0.004102921,0.010654271,0.004102921,0.010135867,0.004102921,0.012809329,0.004102921,0.010642439
2022/11,2022-11-03,uae,actel,du,1561,sf,201,151,35,1.4,0.215938703,0.375092372,1.077141757,1.2895449,1.232407961,1.4380199,1.236453076,1.5637898,1.236453076,1.6370071
2023/4,2023-04-07,malaysia,maxis,maxis,32775,d40,53,378,275,1.501960784,0.200100725,0.311399353,1.309651628,1.2810829,1.579436693,1.5115811,1.839715879,1.7343982,1.999794026,1.9066383
2023/10,2023-10-24,malaysia,maxis,maxis,33187,goz,1494,210.0,33,2.0,0.516318061,0.516318061,4.203755891,3.2838879,4.696903784,3.5925682,4.982658178,3.7301602,4.982658178,3.7340674
2023/3,2023-03-05,qatar,actel,vodafone,97710,amw,1000016,475,73,5.0,0.0748933,0.105931496,0.211196443,0.20874128,0.211196443,0.22429782,0.211196443,0.26144385,0.211196443,0.2885566
2023/8,2023-08-06,saudiarabia,knc,mobily,602002,16,1176,508,196,3.0,0.016743332,0.075344994,0.472611271,0.44625962,0.57773005,0.5148287,0.671694835,0.5869559,0.736837624,0.6313138
2023/11,2023-11-26,uae,mondiamedia,etisalat,1741,gd,1369,378,34,1.323529412,0.023062022,0.242171953,0.95044267,1.5877689,1.012901631,1.7531286,1.025393423,1.8928202,1.025393423,1.9470007
2023/3,2023-03-18,egypt,mondiamedia,orange,7810,a4a,347,353,38,0.026315789,0.007257728,0.01814432,0.031196621,0.11046974,0.031196621,0.12442011,0.031196621,0.14543451,0.031196621,0.15976545
2023/10,2023-10-28,egypt,mondiamedia,etisalat,7786,a4a,1345,384.0,1243,0.071198713,0.00297782,0.007838255,0.032018538,0.021322466,0.037500656,0.022580802,0.041689096,0.026896931,0.041866703,0.025961585
2023/1,2023-01-19,egypt,mondiamedia,etisalat,7786,a4a,347,383,53,0.028301887,0.008397418,0.021066347,0.179858511,0.122926526,0.246674695,0.1375588,0.313007833,0.1494041,0.371497083,0.15385781
2023/4,2023-04-19,malaysia,maxis,maxis,32775,d40,53,378,336,1.501533742,0.218040863,0.346927239,1.386850614,1.3801975,1.590199876,1.6212399,1.766888779,1.8536278,1.89712257,2.0290868
2023/10,2023-10-07,uae,actel,etisalat,1111,plx,976,492.0,53,4.592592593,0.056827829,0.331135687,1.723399819,1.2798848,2.06093568,1.4501837,2.443441113,1.6284387,2.654791297,1.7235202
2023/9,2023-09-24,malaysia,maxis,maxis,32775,d40,1000047,451.0,128,1.785826772,0.20851293,0.27640086,1.215240867,1.0828246,1.394449583,1.2278768,1.576005026,1.3783165,1.736373933,1.4626063
2023/11,2023-11-17,egypt,mondiamedia,etisalat,7786,mx,247,319,94,0.063829787,0.001813094,0.003511229,0.016899994,0.02962187,0.023986859,0.032262437,0.024539464,0.037856497,0.024539464,0.037879236
2023/1,2023-01-02,jordan,comviva,zain,90910,mx,374,342,74,0.371621622,0.054691531,0.087865082,0.397544458,0.25653416,0.475087909,0.2921632,0.576828099,0.3251168,0.622508723,0.34633473
2023/10,2023-10-14,jordan,comviva,zain,90910,gt,375,104.0,36,0.6,0.048818192,0.067240151,0.349194297,0.22423893,0.400775782,0.27312568,0.439478259,0.29250324,0.439478259,0.31382307
2022/11,2022-11-23,thailand,macrokiosk,ais,4541560,b1,85,151,54,0.118518519,0.004086774,0.01430371,0.072679284,0.05842151,0.079450012,0.06558701,0.079450012,0.074565336,0.081750279,0.078003034
2023/9,2023-09-06,egypt,mondiamedia,etisalat,7786,a4a,347,520.0,76,0.134210526,0.002238013,0.007747097,0.0584891,0.045858067,0.064729595,0.0490835,0.077610603,0.048980437,0.084973214,0.05158242
2023/10,2023-10-12,malaysia,maxis,maxis,32775,d40,1000047,451.0,118,1.8,0.257310168,0.405458447,1.269297399,1.3697075,1.380081839,1.5394042,1.500966609,1.6723951,1.550621117,1.7241614
2023/9,2023-09-12,iraq,iraqcom,asiacell,2920,1,3742,493.0,74,0.074324324,0.0,0.026520623,0.250427698,0.19861355,0.327987226,0.2321165,0.38300088,0.2671833,0.428137191,0.28758797
2023/9,2023-09-30,egypt,mondiamedia,etisalat,7786,a4a,347,151.0,129,0.062015504,0.001793578,0.003782233,0.03153331,0.02567377,0.038509415,0.027656794,0.052436361,0.03264293,0.053845719,0.032209903
2023/12,2023-12-22,greece,lilymobile,wind,54004,fnp,625,479,33,5.5,0.683317186,0.930474467,2.413287833,1.8027565,2.420515904,1.8297988,2.420515904,1.8394388,2.420515904,1.8395748
2023/8,2023-08-25,uae,mondiamedia,etisalat,1741,md,1261,206,65,1.523076923,0.0,0.120628786,0.784096439,0.7008795,0.982163247,0.795767,1.080183779,0.87064475,1.210867696,0.9274465
2023/3,2023-03-20,oman,mondiamedia,ooredoo,92023,goz,464,462,95,0.913684211,0.215570418,0.398935135,1.255001071,1.2500899,1.255001071,1.3714775,1.37604309,1.4817487,1.483059142,1.5542295
2023/1,2023-01-25,uae,actel,etisalat,1111,mvip,303,442,85,1.152941176,0.172496976,0.359311474,1.631520391,1.3899424,1.850307182,1.5436299,1.911656262,1.6551354,1.994180799,1.7066728
2023/1,2023-01-26,egypt,mondiamedia,orange,7810,a4a,347,353,119,0.029411765,0.000717972,0.001435943,0.007592431,0.014848612,0.011054738,0.01502876,0.011054738,0.018348053,0.014501552,0.016665362
2023/6,2023-06-18,oman,mondiamedia,omantel,92729,gz,1058,428,40,2.5,0.007841541,0.058811554,0.466556322,0.36025926,0.544999317,0.35223994,0.65481583,0.39438045,0.686182054,0.40922168
2023/10,2023-10-01,egypt,mondiamedia,etisalat,7786,a4a,1117,486.0,967,0.026859504,0.002646161,0.00825949,0.043894512,0.023371518,0.050002022,0.024971113,0.055967083,0.029602751,0.058703107,0.028903954
2023/12,2023-12-17,greece,datasms,cosmote,19577,gb,1043,494,59,3.661016949,0.282216845,0.590089767,1.664520052,1.8733327,1.809079294,2.0380733,1.809079294,2.172919,1.809079294,2.2876544
2023/4,2023-04-30,malaysia,forestinteractive,xox,38880,bb,71,297,101,0.816831683,0.441486772,1.05301524,2.432988135,2.4747877,2.706807926,2.6726098,2.992180523,2.8332672,3.151615271,2.9263735
2023/2,2023-02-06,egypt,mondiamedia,orange,7810,a4a,347,353,57,0.025862069,0.00245541,0.00245541,0.00245541,0.017672092,0.006814713,0.018322475,0.008253734,0.022076525,0.009692974,0.020719782
2023/7,2023-07-30,egypt,mondiamedia,etisalat,7786,a4a,347,288,370,0.150406504,0.004562115,0.01221381,0.072346293,0.05324371,0.081995797,0.057877652,0.086871599,0.057678692,0.092056278,0.061407983
2023/4,2023-04-30,egypt,mondiamedia,etisalat,7786,pz,213,319,41,0.024390244,0.004667843,0.009731826,0.04449795,0.054186977,0.054922516,0.060126126,0.070044605,0.06643676,0.071911909,0.06955896
2022/10,2022-10-21,thailand,macrokiosk,ais,4541560,b1,85,385,652,0.039324117,0.00664625,0.011929167,0.046003556,0.048526943,0.058121544,0.054316062,0.064655051,0.0628211,0.070997346,0.065026246
2023/9,2023-09-24,egypt,mondiamedia,etisalat,7786,pz,1487,463.0,283,0.124113475,0.009241082,0.02802246,0.168696047,0.13381876,0.194804913,0.14928117,0.217806307,0.16430993,0.22619627,0.16877751
2023/12,2023-12-02,thailand,macrokiosk,ais,4541560,b1,65,457,312,0.121153846,0.005722145,0.013733147,0.045391862,0.055382017,0.054789096,0.061386086,0.054789096,0.06736202,0.054789096,0.07066678
2023/10,2023-10-19,palestine,mondiamedia,jawwal,8897001,mx,1380,52.0,67,0.5,0.025359407,0.086001466,0.493902378,0.37097886,0.623560536,0.4215001,0.721653728,0.4545855,0.741703718,0.47566822
2023/5,2023-05-03,egypt,mondiamedia,etisalat,7786,a4a,347,151,45,0.033333333,0.005542155,0.019674649,0.115761609,0.105941534,0.166282894,0.114328206,0.219857862,0.1289243,0.235328574,0.1365212
2023/2,2023-02-11,uae,mondiamedia,etisalat,1741,gz,201,151,60,1.05,0.0,0.156820677,0.940971199,0.70751387,1.110880589,0.8246008,1.319973031,0.94181854,1.529064566,1.0362812
2023/4,2023-04-02,jordan,tpay,umniah,91825,gk,704,442,107,0.072169811,0.020049851,0.048541745,0.159322004,0.21946797,0.178313922,0.28787994,0.184652602,0.29670656,0.196281722,0.31381828
2023/3,2023-03-26,palestine,mondiamedia,ooredoo,7902,a4,111,151,34,0.264705882,0.011287179,0.034069334,0.137569414,0.16719532,0.159848743,0.18688181,0.18233715,0.21552257,0.187959251,0.23701635
2023/12,2023-12-28,thailand,macrokiosk,ais,4541710,f10,1614,372,185,0.108196721,0.027020895,0.077431892,0.210424266,0.17743829,0.211058198,0.18000811,0.211058198,0.19172285,0.211058198,0.18718532
